PRODUCTO     ;DESCRIPCION                                       ;REFERENCIA                                                  ;CANTIDAD         ; PRECIO -001      ;COSTO             
0010020200418;T PL 2 H X PL M                                   ;200418                                                      ;0,00 ; $ 1.900 ;0,00 
0010020200419;T PL HEMBRA                                       ;200419                                                      ;85,00 ; $ 2.300 ;124.015,00 
0010020200420;CONECTOR PL M A  (N) H UG-1104                    ;200420                                                      ;2,00 ; $ 6.000 ;6.563,01 
0010020200422;UNION PL 259 HEMBRA COUHF03                       ;200422                                                      ;6,00 ; $ 4.800 ;10.310,66 
0010020200499;CONECTOR (N) M A PL 259 H  CN-524                 ;200499                                                      ;0,00 ; $ 800 ;0,00 
0010020200500;CONECTOR ( N ) M A BNC H                          ;200500                                                      ;41,00 ; $ 8.300 ;193.108,53 
0010020200501;CONECTOR ( N ) HEMBRA RG/8                        ;200501                                                      ;20,00 ; $ 5.200 ;64.921,55 
0010020200502;CONECTOR ( N ) M A PL MACHO                       ;200502                                                      ;0,00 ; $ 4.100 ;0,00 
0010020200503;CONECTOR ( N ) H CHASIS UG-1099                   ;200503                                                      ;25,00 ; $ 7.800 ;116.747,00 
0010020200504;CONECTOR ( N ) M A RG58                           ;200504                                                      ;3,00 ; $ 4.900 ;8.429,88 
0010020200505;CONECTOR ( N ) M  X RG8 UG-1096-8                 ;200505                                                      ;10,00 ; $ 8.200 ;44.233,65 
0010020200506;TAPON X ( N )                                     ;200506                                                      ;4,00 ; $ 3.100 ;7.956,00 
0010020200507;T ( N ) 1 M X 2 H                                 ;200507                                                      ;2,00 ; $ 5.600 ;7.294,00 
0010020200508;CONECTOR ( N ) H A BNC H                          ;200508                                                      ;0,00 ; $ 3.600 ;2.321,00 
0010020200509;UNION TIPO ( N ) H  TC5190N CN-531                ;200509                                                      ;25,00 ; $ 8.500 ;126.330,64 
0010020200510;UNION TIPO ( N ) M TC5188N                        ;200510                                                      ;19,00 ; $ 3.800 ;33.063,20 
0010020200511;CONECTOR TIPO (N) MACHO A BNC MACHO               ;200511                                                      ;7,00 ; $ 6.100 ;22.325,01 
0010020200512;CONECTOR ( N ) M A COAXIAL M UG-1109              ;200512                                                      ;9,00 ; $ 6.700 ;33.687,00 
0010020200513;CONECTOR ( N ) HEMBRA RG/58                       ;200513                                                      ;3,00 ; $ 5.100 ;9.948,00 
0010020200514;CONECTOR (N) HEMBRA X RG58 -( PONCHAR) UG-1100    ;200514                                                      ;0,00 ; $ 4.800 ;0,00 
0010020200515;CONECTOR ( N ) M  A SMA HEMBRA UG-1108            ;200515                                                      ;1,00 ; $ 8.700 ;5.023,16 
0010020200517;CONECTOR ( N ) M  X RG8 UG-1096T-8 C/ARGOLLA X PON;200517                                                      ;0,00 ; $ 7.500 ;0,00 
0010020200518;CONECTOR ( N ) M X RG316 PONCHAR CN-586           ;200518                                                      ;101,00 ; $ 1.800 ;53.407,88 
0010020200600;CONECTOR SMA MACHO SM-006 (RG58-RG59) COSMA       ;200600                                                      ;8,00 ; $ 3.000 ;35.475,36 
0010020200601;CONECTOR SMA H CHASIS EN ANGULO C10024            ;200601                                                      ;3,00 ; $ 3.500 ;6.062,22 
0010020200602;CONECTOR SMA HEMBRA CN-982                        ;200602                                                      ;29,00 ; $ 3.100 ;40.300,67 
0010020200603;CONECTOR SMA M PRESION                            ;200603                                                      ;1,00 ; $ 3.900 ;1.620,00 
0010020200604;CONECTOR SMA H CHASIS C10086                      ;200604                                                      ;1,00 ; $ 3.500 ;2.020,74 
0010020200605;CONECTOR SMA M A COAXIAL H                        ;200605                                                      ;5,00 ; $ 5.500 ;15.414,30 
0010020200606;CONECTOR SMA M A BNC H                            ;200606                                                      ;0,00 ; $ 4.700 ;0,00 
0010020200607;CONECTOR SMA M A BNC M                            ;200607                                                      ;13,00 ; $ 6.700 ;56.030,00 
0010020200608;CONECTOR SMA M A TNC H                            ;200608                                                      ;1,00 ; $ 4.900 ;2.579,80 
0010020200610;CONECTOR SMA M A PL H                             ;200610                                                      ;43,00 ; $ 4.600 ;128.312,00 
0010020200611;CONECTOR SMA M A (N) H                            ;200611                                                      ;83,00 ; $ 8.300 ;339.213,93 
0010020200614;CONECTOR SMA M A PL H                             ;200614                                                      ;0,00 ; $ 3.300 ;0,00 
0010020200615;UNION SMA M-M                                     ;200615                                                      ;0,00 ; $ 3.000 ;0,00 
0010020200616;UNION SMA H-H                                     ;200616                                                      ;8,00 ; $ 3.500 ;14.935,76 
0010020200701;CONECTOR MINI UHF MACHO CN-682                    ;200701                                                      ;21,00 ; $ 3.400 ;33.709,89 
0010020200702;CONECTOR MINI UHF H CHASIS                        ;200702                                                      ;253,00 ; $ 900 ;151.041,00 
0010020200704;CONECTOR MINI OH A COAXIAL HEMBRA                 ;200704                                                      ;0,00 ; $ 5.300 ;0,00 
0010020200708;UNION MINI UHF MACHO                              ;200708                                                      ;14,00 ; $ 3.000 ;26.922,00 
0010020200709;UNION MINI UHF HEMBRA                             ;200709                                                      ;229,00 ; $ 3.100 ;450.341,88 
0010021210100;JACK MICRO USB AB CC-765                          ;210100                                                      ;552,00 ; $ 900 ;247.375,85 
0010021002101;JACK MICRO USB  V8                                ;21010001                                                    ;57,00 ; $ 1.200 ;1.597.525,37 
0010021002102;JACK PIN DE CARGA                                 ;21010002                                                    ;0,00 ; $ 1.200 ;0,00 
0010021002108;CONECTOR USB TIPO C HEMBRA 12PIN                  ;21010010                                                    ;231,00 ; $ 1.000 ;108.787,88 
0010021210101;CONECTOR USB MINI X CHASIS CC-761 HEMBRA Y MACHO  ;210101                                                      ;0,00 ; $ 800 ;0,00 
0010021002103;CONECTOR USB MINI X CHASIS HEMBRA SMD EN LINEA    ;21010100                                                    ;86,00 ; $ 600 ;29.887,87 
0010021210102;CONECTOR USB M X ARMAR                            ;210102                                                      ;0,00 ; $ 600 ;0,00 
0010021210103;CONECTOR USB H X CHASIS /CC 333-/ CC334/CC-       ;210103                                                      ;239,00 ; $ 1.400 ;130.141,52 
0010021002104;CONECTOR USB H X CHASIS CORTO                     ;21010301                                                    ;0,00 ; $ 1.200 ;0,00 
0010021210104;CONECTOR USB M X ARMAR C/PROTEC CC-707BK          ;210104                                                      ;37,00 ; $ 2.400 ;44.893,87 
0010021210105;CONECTOR USB CUAD X ARMAR                         ;210105                                                      ;37,00 ; $ 500 ;12.075,85 
0010021210106;CONECTOR USB DOBLE H CHASIS                       ;210106                                                      ;24,00 ; $ 500 ;15.107,02 
0010021210107;CONECTOR USBX CHASIS CC-706 (CUADRADO)            ;210107                                                      ;9,00 ; $ 1.200 ;7.862,56 
0010021210108;CONECTOR USB H X ARMAR CC-708 C /FORRO            ;210108                                                      ;25,00 ; $ 1.600 ;19.322,94 
0010021210109;CONECTOR USB H X CHASIS TIPO (A) X PASACINT CC-701;210109                                                      ;1.249,00 ; $ 1.400 ;709.285,32 
0010021210110;CONECTOR USB A MINI USB CC-751                    ;210110                                                      ;9,00 ; $ 1.500 ;10.360,85 
0010021002105;CONECTOR USB A MICRO  USB M  5 PIN USB A/F        ;21011001                                                    ;17,00 ; $ 1.800 ;3.082,64 
0010021210111;CONECTOR USB X MP4                                ;210111                                                      ;454,00 ; $ 2.100 ;248.924,73 
0010021210112;CONECTOR USB H A MINI DIN 6 PINES M CC-567 856-2  ;210112                                                      ;12,00 ; $ 2.900 ;16.615,38 
0010021210113;CONECTOR USB H A MINI DIN 6 PINES H CC-567 856-2  ;210113                                                      ;2,00 ; $ 2.100 ;2.209,42 
0010021210114;CONECTOR USB A DB9 M                              ;210114                                                      ;0,00 ; $ 2.600 ;0,00 
0010021210115;CONECTOR USB M - RJ 45                            ;210115                                                      ;0,00 ; $ 2.600 ;0,00 
0010021210116;CONECTOR USB H - RJ 45 CT-964-2                   ;210116                                                      ;1,00 ; $ 2.600 ;1.237,04 
0010021210117;UNION USB MXH AD 021                              ;210117                                                      ;5,00 ; $ 3.100 ;5.836,85 
0010021002106;UNION USB MXH EN L USB 3.0 10871                  ;21011701                                                    ;16,00 ; $ 7.500 ;63.493,34 
0010021210118;UNION USB HXH CC-722 421-2                        ;210118                                                      ;10,00 ; $ 3.200 ;19.328,22 
0010021002107;UNION HDMI HXH 4103                               ;21011801                                                    ;0,00 ; $ -   ;0,00 
0010021210119;UNION USB MXM                                     ;210119                                                      ;13,00 ; $ 2.500 ;15.562,09 
0010021210120;UNION USB MXM CUADRADO                            ;210120                                                      ;4,00 ; $ 4.500 ;11.672,00 
0010021210121;CONECTOR MACHO X 5                                ;210121                                                      ;0,00 ; $ 200 ;0,00 
